1.239694976806640625e+02 -2.382284164428710938e+01 -9.426153182983398438e+00 6.892817497253417969e+00 2.195396661758422852e+00 -5.477289676666259766e+00 1.843329906463623047e+00 1.573409461975097656e+01 1.141470527648925781e+01 1.707281494140625000e+01 1.381964874267578125e+01 5.273981571197509766e+00 6.397444725036621094e+00 3.736743211746215820e+00 5.500727176666259766e+00 9.450564384460449219e+00 -5.731719017028808594e+00 1.665484428405761719e+01 1.948732185363769531e+01 -1.919182181358337402e+00 -2.025452613830566406e+00 1.954203963279724121e+00 7.107500433921813965e-01 1.282171458005905151e-01 -4.277202129364013672e+00 1.570967674255371094e+00 2.830334663391113281e+00 5.885209083557128906e+00 -1.423712968826293945e+00 1.407261466979980469e+01 4.700094223022460938e+00 -4.291528701782226562e+00 -3.322898626327514648e+00 2.244878292083740234e+00 -6.429561614990234375e+00 9.072224617004394531e+00 -2.553799152374267578e+00 -1.385153651237487793e+00 -3.045101881027221680e+00 1.854423642158508301e+00
1.246742706298828125e+02 -2.361347198486328125e+01 -5.876014232635498047e+00 1.821208357810974121e+00 2.080664634704589844e+01 -3.635698080062866211e+00 6.096501350402832031e+00 1.672785758972167969e+01 1.152509689331054688e+01 2.580836486816406250e+01 -3.841868937015533447e-01 1.470524406433105469e+01 1.530777645111083984e+01 -3.523035526275634766e+00 6.776260852813720703e+00 7.820495605468750000e+00 9.042047500610351562e+00 8.593688011169433594e+00 1.544012355804443359e+01 -1.758325457572937012e+00 7.259888648986816406e-01 3.281263709068298340e-01 1.171073913574218750e+00 5.720964074134826660e-02 -1.497848868370056152e+00 -1.186745285987854004e+00 4.353902339935302734e+00 1.982685923576354980e+00 -1.000083446502685547e+00 2.186412429809570312e+01 2.569915533065795898e+00 1.662464022636413574e+00 3.923680067062377930e+00 4.459143638610839844e+00 -2.603724002838134766e+00 3.503760099411010742e-01 5.303649425506591797e+00 -4.197586536407470703e+00 -8.051393628120422363e-01 5.362846374511718750e+00
1.248911514282226562e+02 -2.715156936645507812e+01 -4.210553646087646484e+00 8.580547332763671875e+00 7.741938114166259766e+00 -7.516899108886718750e+00 1.370097351074218750e+01 1.718412399291992188e+01 2.295333862304687500e+01 2.167901229858398438e+01 -1.934087753295898438e+00 2.442569017410278320e+00 1.388590049743652344e+01 1.644420623779296875e+01 1.698876190185546875e+01 5.799206256866455078e+00 1.113662910461425781e+01 1.037792491912841797e+01 1.558246040344238281e+01 6.280032634735107422e+00 -2.667020559310913086e+00 2.505224704742431641e+00 1.553496271371841431e-01 6.934666633605957031e-02 -3.036076068878173828e+00 -7.200348973274230957e-01 3.613050699234008789e+00 6.296626091003417969e+00 7.203502058982849121e-01 1.131637763977050781e+01 1.095392799377441406e+01 2.482686519622802734e+00 1.348208522796630859e+01 8.252047538757324219e+00 -2.007050275802612305e+00 1.829831957817077637e+00 9.043410301208496094e+00 -1.579608559608459473e+00 -2.989571571350097656e+00 5.081556320190429688e+00
1.251920242309570312e+02 -2.999207878112792969e+01 -1.743920803070068359e+00 1.377248001098632812e+01 1.656804800033569336e+00 -1.052258205413818359e+01 1.573839569091796875e+01 2.438229942321777344e+01 1.984422874450683594e+01 2.214547729492187500e+01 -9.927997589111328125e-01 8.335236549377441406e+00 5.979667186737060547e+00 1.572530364990234375e+01 1.044900703430175781e+01 3.380304574966430664e+00 1.820726990699768066e+00 5.929039478302001953e+00 1.576403903961181641e+01 5.013457298278808594e+00 -2.085389643907546997e-01 2.468356370925903320e+00 -4.414243102073669434e-01 9.735121577978134155e-02 -1.456717133522033691e+00 2.265725612640380859e+00 -2.505837202072143555e+00 2.553695201873779297e+00 -9.298822402954101562e+00 7.332856655120849609e+00 1.078780841827392578e+01 -8.560932874679565430e-01 5.386334419250488281e+00 7.016445159912109375e+00 -2.471535205841064453e+00 3.390690684318542480e-01 5.121600151062011719e+00 -1.419913649559020996e+00 -1.837443709373474121e+00 1.263632893562316895e+00
1.251167373657226562e+02 -2.934550857543945312e+01 -6.771344184875488281e+00 1.777298927307128906e+01 3.280026912689208984e+00 5.780251026153564453e+00 1.219525241851806641e+01 2.156082630157470703e+00 1.798049926757812500e+01 1.908754920959472656e+01 3.191268730163574219e+01 8.757513046264648438e+00 6.343491554260253906e+00 3.906073570251464844e+00 9.312580108642578125e+00 8.168931007385253906e+00 3.276976346969604492e+00 1.138465309143066406e+01 5.587294578552246094e+00 7.961413264274597168e-02 5.476150035858154297e+00 2.917263746261596680e+00 3.204837441444396973e-01 -4.333600401878356934e-01 -1.065399721264839172e-01 9.468262791633605957e-01 -1.298769354820251465e+00 1.025219082832336426e+00 5.069951534271240234e+00 8.889528274536132812e+00 1.467314338684082031e+01 4.245114326477050781e+00 6.930992603302001953e+00 2.885072708129882812e+00 -1.358800053596496582e+00 9.212532997131347656e+00 -6.851711273193359375e+00 -1.193462371826171875e+00 2.251845598220825195e+00 -9.273212552070617676e-01
1.250820083618164062e+02 -2.965204429626464844e+01 2.067083120346069336e+00 2.687460184097290039e+00 4.847331047058105469e+00 6.798908233642578125e+00 1.269601154327392578e+01 1.509405899047851562e+01 1.073112678527832031e+01 5.031287193298339844e+00 -7.184283733367919922e-01 -4.018232345581054688e+00 1.688879203796386719e+01 3.063827991485595703e+00 2.093146514892578125e+01 4.266654014587402344e+00 1.255068111419677734e+01 1.739531707763671875e+01 5.639795780181884766e+00 -1.344726681709289551e+00 4.023971557617187500e+00 -4.632523059844970703e-01 8.796517848968505859e-01 -5.279361009597778320e-01 -1.567846059799194336e+00 1.160729050636291504e+00 1.722655057907104492e+00 3.320873975753784180e+00 -1.707252264022827148e-01 1.438870429992675781e+00 1.093006706237792969e+01 -1.862010717391967773e+00 5.087967872619628906e+00 6.930430412292480469e+00 3.749555051326751709e-01 2.167751789093017578e+00 5.582589149475097656e+00 -9.196145534515380859e-01 -4.740821838378906250e+00 -1.377465009689331055e+00
1.232500000000000000e+02 -3.383139038085937500e+01 -2.876078605651855469e+00 1.441918849945068359e+01 4.912181571125984192e-02 3.299473047256469727e+00 2.864979362487792969e+01 1.052044391632080078e+01 1.060191154479980469e+01 1.927317738533020020e+00 1.731179505586624146e-01 -1.513977432250976562e+01 1.344539451599121094e+01 -7.745291709899902344e+00 2.897811126708984375e+01 2.180416136980056763e-01 2.567283630371093750e+01 9.200034141540527344e+00 -1.349537968635559082e+00 3.874825954437255859e+00 1.600972175598144531e+00 1.580395847558975220e-01 1.908263325691223145e+00 -6.849297881126403809e-01 -2.077761888504028320e+00 -1.843046784400939941e+00 5.670141696929931641e+00 1.740309476852416992e+00 6.011993408203125000e+00 2.753337144851684570e+00 6.813278675079345703e+00 4.437430858612060547e+00 5.323078155517578125e+00 -3.648453950881958008e+00 2.755039930343627930e+00 -2.213011980056762695e+00 2.711211442947387695e+00 -8.127278685569763184e-01 3.080454111099243164e+00 -1.270426511764526367e+00
1.256327133178710938e+02 -3.324197387695312500e+01 1.477921009063720703e+00 -5.551498889923095703e+00 8.621342658996582031e+00 -1.818308591842651367e+00 -1.319149208068847656e+01 -2.331563234329223633e+00 1.458002376556396484e+01 -2.076893329620361328e+00 3.362796401977539062e+01 -3.369380474090576172e+00 1.208916378021240234e+01 -3.387369871139526367e+00 1.584089851379394531e+01 7.972881793975830078e+00 -3.222359418869018555e+00 8.845989227294921875e+00 1.205663871765136719e+01 1.048356723785400391e+01 -1.614328980445861816e+00 -9.074851274490356445e-01 6.109424829483032227e-01 -2.313688248395919800e-01 -1.225108623504638672e+00 -2.943445920944213867e+00 -1.100100874900817871e+00 1.894314885139465332e+00 -5.061354041099548340e-01 -2.907964944839477539e+00 5.858994483947753906e+00 1.390171051025390625e+00 3.941949605941772461e+00 3.414586782455444336e+00 -2.564626455307006836e+00 9.813461303710937500e-01 1.259746909141540527e+00 1.453033089637756348e+00 -1.224062919616699219e+00 -1.284648537635803223e+00
1.251058883666992188e+02 -3.433454895019531250e+01 -8.715856552124023438e+00 3.827031135559082031e+00 9.284178733825683594e+00 9.353849291801452637e-01 -1.573736286163330078e+01 -1.424318790435791016e+01 4.989500045776367188e+00 1.167177677154541016e+01 1.885837936401367188e+01 5.012326240539550781e+00 7.735670208930969238e-01 1.163813495635986328e+01 1.671376800537109375e+01 -8.111695051193237305e-01 -6.923213005065917969e+00 6.857416152954101562e+00 -1.059714198112487793e+00 5.839578628540039062e+00 3.524458885192871094e+00 2.239931344985961914e+00 1.371721982955932617e+00 2.139172405004501343e-01 9.308124780654907227e-01 -1.022921800613403320e+00 1.935989737510681152e+00 -3.323685884475708008e+00 3.209067821502685547e+00 -7.971040248870849609e+00 1.565726697444915771e-01 -8.434996604919433594e+00 -2.653676271438598633e+00 2.774099349975585938e+00 2.988333225250244141e+00 4.867024898529052734e+00 1.486245393753051758e+00 -4.862103939056396484e+00 -1.866438508033752441e+00 1.500301122665405273e+00
1.243856430053710938e+02 -2.597228622436523438e+01 -4.216241836547851562e+00 7.562660694122314453e+00 1.197489738464355469e+01 -2.012340545654296875e+01 -2.859833145141601562e+01 -1.049452114105224609e+01 -4.727285861968994141e+00 -1.459194946289062500e+01 1.659674406051635742e+00 -6.027996540069580078e+00 8.519953727722167969e+00 1.126841640472412109e+01 -6.383284330368041992e-01 -7.979276180267333984e+00 -6.007950901985168457e-01 3.871134221553802490e-01 7.703793793916702271e-02 6.969182491302490234e+00 -1.847628712654113770e+00 1.757574439048767090e+00 1.474390149116516113e+00 -6.013935804367065430e-01 -4.426086544990539551e-01 -2.597254514694213867e+00 4.669597744941711426e-01 4.197116374969482422e+00 4.050685405731201172e+00 1.078592777252197266e+00 -3.046172142028808594e+00 3.839650869369506836e+00 -1.167103871703147888e-01 1.474236488342285156e+00 -7.173112869262695312e+00 -3.448971748352050781e+00 1.325675606727600098e+00 -4.362119734287261963e-01 -4.545715808868408203e+00 2.748884677886962891e+00
